Timestamp,TZ,S5T5 SECTION,SSS5P (mm),SSS5F (mm),SST5P (mm),SST5F (mm),TMS5S (degree),TMS5E (degree),TMT5E (degree),TMT5S (degree),SGS5T5NW-CAL (uStrain),SGS5T5NE-CAL (uStrain),SGS5T5M-CAL (uStrain),SGS5T5SW-CAL (uStrain),SGS5T5SE-CAL (uStrain),X10-Z10 SECTION,SSX10P (mm),SSX10F (mm),SSZ10P (mm),SSZ10F (mm),TMX10E (degree),TMX10S (degree),TMZ10S (degree),TMZ10E (degree),SGX10Z10NW-CAL (uStrain),SGX10Z10NE-CAL (uStrain),SGX10Z10M-CAL (uStrain),SGX10Z10SW-CAL (uStrain),SGX10Z10SE-CAL (uStrain),X11-Z11 SECTION,SSX11P (mm),SSX11F (mm),SSZ11P (mm),SSZ11F (mm),TMX11S (degree),TMX11E (degree),TMZ11S (degree),TMZ11E (degree),SGX11Z11NW-CAL (uStrain),SGX11Z11NE-CAL (uStrain),SGX11Z11M-CAL (uStrain),SGX11Z11SW-CAL (uStrain),SGX11Z11SE-CAL (uStrain),Z2-ZC2 SECTION,SSZ2P (mm),SSZ2F (mm),SSZC2P (mm),SSZC2F (mm),TMZ2S (degree),TMZ2E (degree),TMZC2E (degree),TMZC2S (degree),SGZ2ZC2NW-CAL (uStrain),SGZ2ZC2NE-CAL (uStrain),SGZ2ZC2M-CAL (uStrain),SGZ2ZC2SW-CAL (uStrain),SGZ2ZC2SE-CAL (uStrain),X4-Z4 SECTION,SSX4P (mm),SSX4F (mm),SSZ4P (mm),SSZ4F (mm),TMX4E (degree),TMX4S (degree),TMZ4E (degree),TMZ4S (degree),SGX4Z4NW-CAL (uStrain),SGX4Z4NE-CAL (uStrain),SGX4Z4M-CAL (uStrain),SGX4Z4SW-CAL (uStrain),SGX4Z4SE-CAL (uStrain),V13-X13 SECTION,SSV13P (mm),SSV13F (mm),SSX13P (mm),SSX13F (mm),TMV13S (degree),TMV13E (degree),TMX13E (degree),TMX13S (degree),SGV13X13NW-CAL (uStrain),SGV13X13NE-CAL (uStrain),SGV13X13M-CAL (uStrain),SGV13X13SW-CAL (uStrain),SGV13X13SE-CAL (uStrain),S15-T15 SECTION,SSS15P (mm),SSS15F (mm),SST15P (mm),SST15F (mm),TMS15S (degree),TMS15E (degree),TMT15S (degree),TMT15E (degree),SGS15T15NW-CAL (uStrain),SGS15T15NE-CAL (uStrain),SGS15T15M-CAL (uStrain),SGS15T15SW-CAL (uStrain),SGS15T15SE-CAL (uStrain),S4-T4 SECTION,SSS4P (mm),SSS4F (mm),SST4P (mm),SST4F (mm),TMS4E (degree),TMS4S (degree),TMT4E (degree),TMT4S (degree),SGS4T4NW-CAL (uStrain),SGS4T4NE-CAL (uStrain),SGS4T4M-CAL (uStrain),SGS4T4SW-CAL (uStrain),SGS4T4SE-CAL (uStrain),X21-V21 SECTION,SSV21P (mm),SSV21F (mm),SSX21P (mm),SSX21F (mm),TMV21E (degree),TMV21S (degree),TMX21E (degree),TMX21S (degree),SGV21X21NW-CAL (uStrain),SGV21X21NE-CAL (uStrain),SGV21X21M-CAL (uStrain),SGV21X21SW-CAL (uStrain),SGV21X21SE-CAL (uStrain),X22-V22 SECTION,SSV22P (mm),SSV22F (mm),SSX22P (mm),SSX22F (mm),TMV22E (degree),TMV22S (degree),TMX22E (degree),TMX22S (degree),SGV22X22NW-CAL (uStrain),SGV22X22NE-CAL (uStrain),SGV22X22M-CAL (uStrain),SGV22X22SW-CAL (uStrain),SGV22X22SE-CAL (uStrain),Temperature Sensor (degC)
07-03-2024 23:00,n,0,-0.882978,-1.52232,-9.532044,-1.624668,0.003767,-0.057405,-0.011151,-0.02832,-13.78825,-1.576829,52.953336,2.908374,-1.77054,0,0.418484,-0.080868,-0.056689,-0.072166,0.059702,-0.024076,-0.050968,0.03248,4.775399,-10.429282,-19.195614,2.024585,-3.464583,0,0.073184,0.043224,0.171379,-0.15661,-0.043645,-0.002059,-0.05141,-0.010994,-13.68831,6.232795,26.720964,0.115486,-3.191661,0,-0.071629,-0.606215,0.153685,-0.053692,-0.011317,-0.063539,-0.007271,-0.048931,6.065981,-63.47762,-9.166832,1.159303,4.020298,0,-0.223472,-0.307938,-0.066837,-0.180548,-0.003195,0.000867,-0.000203,-0.183018,-4.088282,2.784868,-9.28528,6.293005,-70.656264,0,0.1551,0.065739,0.091454,0.073378,-0.023458,0.042957,-0.016787,-0.007261,-1.158809,-2.8721,1.899351,-9.081452,-16.849618,0,-0.349247,-0.032152,-0.188365,5.632288,-0.058516,-0.048662,-0.035213,-0.02504,-1.838894,3.057667,-3.427321,-3.24052,17.254312,0,-0.332434,0.185801,-0.450475,0.140806,0.006574,0.064635,-0.028716,-0.027558,-9.88788,6.715467,0.337575,2.413117,-8.766332,0,-0.163358,-0.263369,0.000238,0.122053,-0.038356,-0.008147,-0.059439,-0.03134,4.35886,-21.943838,-13.876098,-2.198184,0.309444,0,-0.132475,0.146496,-0.267705,0.12472,0.003008,-0.04006,-0.04699,-0.004982,6.217248,-1.634326,-2.095647,-6.006083,1.644986,27.75188
08-03-2024 00:00,n,0,-0.882407,-1.512476,-9.519128,-1.608767,0.002857,-0.061677,0.001203,-0.027398,-13.938284,-2.22903,59.818092,2.799057,-1.657522,0,0.416702,-0.079657,-0.060268,-0.081675,0.066789,-0.004783,-0.050065,0.044681,4.860286,-10.966244,-18.755632,1.807431,-4.634496,0,0.080564,0.050581,0.170792,-0.15661,-0.04403,-0.009035,-0.038671,-0.016689,-13.951362,6.29609,24.785586,0.182113,-4.206606,0,-0.073998,-0.608601,0.159061,-0.054901,-0.022035,-0.06465,-0.008687,-0.047997,6.3468,-65.401648,-9.697624,1.399652,4.537518,0,-0.219558,-0.301033,-0.051465,-0.173737,0.003575,0.020178,-0.005001,-0.175462,-4.002531,2.870619,-9.298604,6.688076,0.23344,0,0.150443,0.068125,0.09651,0.072166,-0.035189,0.055897,-0.016421,-0.024809,-1.340182,-3.273587,1.498235,-9.082932,-17.03321,0,-0.34866,-0.041641,-0.191321,5.640414,-0.052876,-0.042375,-0.023281,-0.037858,-1.999045,2.89801,-3.111462,-3.073213,16.684038,0,-0.334232,0.175882,-0.45108,0.122152,6.09E-05,0.083159,-0.028527,-0.021258,-10.452726,6.514107,0.228011,2.510095,-9.232224,0,-0.160384,-0.253231,0.006338,0.128532,-0.032789,0.009706,-0.042208,-0.037963,4.239302,-22.022308,-14.6159,-2.206081,-0.036768,0,-0.135449,0.122742,-0.268881,0.096004,0.003564,-0.032974,-0.041082,-0.022865,5.292619,-1.735499,-2.015083,-6.082928,1.528231,27.711226
08-03-2024 01:00,n,0,-0.865392,-1.503117,-9.51266,-1.611748,-0.009393,-0.051466,-0.004974,-0.010205,-14.377524,-2.373634,58.08136,1.956848,-1.621987,0,0.414317,-0.08322,-0.056689,-0.074553,0.07352,-0.011906,-0.0564,0.038676,4.826727,-11.431396,-20.551588,1.680594,-4.482489,0,0.078105,0.049978,0.172573,-0.161383,-0.043645,-0.002595,-0.044854,-0.022743,-13.542226,7.008377,21.256104,-0.108577,-4.345535,0,-0.07813,-0.607426,0.156875,-0.057287,-0.030037,-0.058333,0.004924,-0.047997,6.898567,-66.291732,-9.900218,1.547958,5.613908,0,-0.228125,-0.312307,-0.074497,-0.184696,-0.003195,0.007556,-0.006667,-0.183213,-5.101746,1.771404,-9.8558,7.709437,-8.014932,0,0.140855,0.070545,0.111036,0.073378,-0.034439,0.044433,-0.01589,-0.012865,-1.995343,-3.41597,1.244313,-9.154494,-17.142774,0,-0.346309,-0.039694,-0.191892,5.631077,-0.046675,-0.054699,-0.003895,-0.044162,-1.9872,2.951558,-3.488519,-3.336018,16.35288,0,-0.334838,0.166115,-0.452238,0.130783,0.007129,0.076622,-0.034484,-0.015484,-10.863836,6.090164,-0.373726,2.610035,-8.854428,0,-0.165121,-0.271099,-0.005867,0.131426,-0.019991,-0.008147,-0.042025,-0.03814,4.10901,-22.1985,-14.28869,-2.025695,0.158423,0,-0.134844,0.132406,-0.27125,0.097015,-0.00967,-0.0337,-0.040899,-0.022127,5.954443,-1.332285,-1.343554,-6.550693,1.249109,27.630962
08-03-2024 02:00,n,0,-0.883583,-1.511622,-9.520304,-1.615418,-0.009209,-0.050911,-0.011151,-0.002881,-15.541762,-2.347477,55.36892,1.841115,-2.182144,0,0.411343,-0.084394,-0.057295,-0.075762,0.072813,-0.012278,-0.0564,0.031547,4.201177,-11.18093,-21.156904,1.549809,-3.203505,0,0.077031,0.043833,0.170792,-0.164909,-0.036681,-0.009212,-0.044104,-0.024025,-13.50151,7.027131,19.008566,-0.633446,-3.019172,0,-0.079323,-0.608601,0.169384,-0.059641,-0.022762,-0.051838,-0.021426,-0.059422,6.283135,-66.852876,-10.64076,1.648391,5.467576,0,-0.211555,-0.299835,-0.055614,-0.17951,0.003758,0.00105,-0.000381,-0.182072,-4.864605,2.008545,-10.00534,7.807896,-8.421108,0,0.143609,0.064562,0.108515,0.06978,-0.023263,0.043329,-0.035141,-0.013048,-1.858142,-3.939606,1.251223,-9.30897,-17.343642,0,-0.354521,-0.037903,-0.194866,5.618283,-0.065846,-0.049615,-0.017317,-0.03881,-2.332178,2.947363,-3.560821,-3.484077,17.086266,0,-0.334838,0.172419,-0.451667,0.132496,0.006574,0.082073,-0.041924,-0.033148,-11.328494,6.01342,-0.32536,2.468639,-9.397064,0,-0.160954,-0.250828,0.003113,0.138802,-0.02704,-0.013622,-0.048067,-0.024724,4.310124,-21.922616,-14.676604,-1.862337,-0.119188,0,-0.131887,0.157967,-0.272443,0.115387,0.003752,-0.039334,-0.039422,-0.016841,5.36048,-1.844076,-2.646702,-5.195489,1.432546,27.540266
08-03-2024 03:00,n,0,-0.882978,-1.506006,-9.50386,-1.599678,-0.003728,-0.058705,-0.004413,-0.021912,-14.745698,-3.375747,45.770248,2.668025,-2.631997,0,0.409578,-0.085606,-0.059664,-0.081675,0.080431,-0.008341,-0.050431,0.033793,4.656706,-11.580688,-21.11446,1.274049,-3.680502,0,0.077792,0.051035,0.171968,-0.163767,-0.04403,-0.015115,-0.057599,-0.023665,-13.221924,6.019219,16.887126,-0.362992,-3.293821,0,-0.081691,-0.607426,0.160005,-0.06085,-0.017128,-0.070033,-0.008334,-0.054747,6.775678,-68.195528,-11.309494,1.385586,6.117802,0,-0.230317,-0.311529,-0.068601,-0.181583,-0.009047,0.001422,0.005893,-0.18889,-5.127657,1.745493,-9.90392,8.576818,-3417.102,0,0.155677,0.068125,0.092096,0.074518,-0.023263,0.049799,-0.028299,-0.019206,-2.104907,-3.90728,0.825059,-9.566098,-17.609162,0,-0.349247,-0.039251,-0.19369,5.62876,-0.041035,-0.041429,-0.016377,-0.03881,-2.22138,2.657661,-3.494441,-3.464583,16.344984,0,-0.336014,0.195084,-0.455817,0.141506,-0.005896,0.081524,-0.022387,-0.014612,-11.426708,5.55419,-0.050463,2.546863,-9.854568,0,-0.160384,-0.254471,0.001986,0.144373,-0.025746,-0.013622,-0.048067,-0.025267,3.862862,-22.427498,-15.105976,-2.050618,-0.199386,0,-0.131887,0.156704,-0.271837,0.125422,0.002636,-0.032974,-0.03463,-0.020491,4.838571,-1.099092,-2.405011,-6.74479,-0.236485,27.45991
08-03-2024 04:00,n,0,-0.873018,-1.494001,-9.481556,-1.58144,0.00304,-0.057778,-0.011151,-0.008557,-15.085742,-3.41597,43.973056,1.924522,-2.173261,0,0.409578,-0.082008,-0.061461,-0.084095,0.07352,-0.004783,-0.062931,0.033042,4.681628,-11.626588,-21.502374,1.415198,-3.607953,0,0.059663,0.04216,0.173161,-0.168507,-0.037054,-0.008493,-0.032306,-0.023665,-13.88202,6.657724,14.899186,-0.370148,-3.287652,0,-0.08406,-0.608601,0.164329,-0.059641,-0.009504,-0.064467,-0.008334,-0.054552,6.892891,-69.573208,-11.59204,1.319453,7.110045,0,-0.228667,-0.307512,-0.058555,-0.180845,-0.002455,0.007739,0.000352,-0.182835,-5.618102,1.255048,-10.456674,9.05258,-3418.0648,0,0.135346,0.068125,0.114803,0.072166,-0.034439,0.043329,-0.028299,-0.019023,-2.294423,-3.770078,0.707969,-9.638894,-17.810522,0,-0.354521,-0.034166,-0.195472,5.622916,-0.046479,-0.03648,-0.029066,-0.032499,-2.534278,2.622127,-3.945775,-3.633124,15.462058,0,-0.336601,0.174385,-0.455213,0.128841,0.007507,0.093681,-0.029088,-0.02738,-11.461994,43.949368,-0.95239,3.198076,-9.659376,0,-0.164551,-0.277308,-0.010227,0.142376,-0.019435,-0.020361,-0.053939,-0.025084,3.956756,-22.213304,-14.945086,-1.923041,-0.603588,0,-0.127721,0.167768,-0.274812,0.138632,-0.002956,-0.039517,-0.046801,-0.0214,4.779841,-1.207669,-2.481361,-6.173159,0.823732,27.41301
08-03-2024 05:00,n,0,-0.836084,-1.46512,-9.462778,-1.567108,-0.009032,-0.07765,0.007935,-0.009283,-14.33064,-2.538473,47.461084,1.901326,-3.024847,0,0.407781,-0.080868,-0.059664,-0.079288,0.074938,-0.010965,-0.068912,0.032669,4.537518,-12.019684,-21.573936,-3.310231,-4.233257,0,0.084229,0.058691,0.174336,-0.169716,-0.037237,-0.008315,-0.047852,-0.02917,-14.084862,6.878455,11.905432,-0.680578,-3.465323,0,-0.08643,-0.610952,0.16105,-0.062027,-0.009327,-0.061305,-0.007094,-0.073101,6.959024,-70.32708,-11.918264,1.179537,6.988143,0,-0.231125,-0.306952,-0.057949,-0.17951,0.003934,0.001978,0.000908,-0.182835,-5.60379,1.26936,-10.69801,9.598178,-3422.6272,0,0.153504,0.066948,0.087685,0.072166,-0.034627,0.037597,-0.015707,0.000196,-2.76377,-4.436344,0.4005,-9.746484,-18.059754,0,-0.347484,-0.040819,-0.196059,5.62409,-0.058705,-0.035332,-0.028499,-0.044162,-2.74008,2.598684,-4.127887,-3.793768,16.236654,0,-0.337206,0.126276,-0.449282,0.080883,-0.016699,0.082976,-0.014763,-0.033148,-12.14973,5.433522,-0.991379,3.414489,-9.995222,0,-0.158586,-0.257387,0.006724,0.156208,-0.026301,-0.02,-0.047525,-0.020609,3.746635,-22.971366,-15.253542,-2.15352,-0.801,0,-0.129519,0.169271,-0.275988,0.144611,-0.003145,-0.027346,-0.040349,-0.016474,4.529868,-1.289101,-2.835593,-5.64367,0.695822,27.292984
08-03-2024 06:00,n,0,-0.90703,-1.519527,-9.522068,-1.621477,-0.00299,-0.0691,0.006812,-0.002154,-14.454516,-3.09098,43.195008,1.932418,-3.531209,0,0.405412,-0.085606,-0.064419,-0.087624,0.081491,-0.005539,-0.056224,0.026291,4.298403,-13.145674,-21.620574,0.67589,-3.562055,0,0.070007,0.04982,0.174336,-0.174456,-0.042712,-0.001699,-0.050855,-0.022932,-13.538524,6.882527,9.1999,-0.816052,-3.955892,0,-0.089403,-0.610952,0.169872,-0.065586,-0.023487,-0.077278,-0.013991,-0.05493,7.805675,-72.161288,-12.756032,1.700459,7.77557,0,-0.228014,-0.302792,-0.058555,-0.174549,-0.002828,0.008112,0.006816,-0.183018,-7.218128,-0.344978,-11.145148,10.19461,-3423.9464,0,0.145296,0.068125,0.100317,0.07099,-0.029134,0.032416,-0.01553,-0.012303,-3.01399,-4.623885,0.331035,-9.875788,-18.198436,0,-0.350994,-0.044559,-0.200797,5.622916,-0.040663,-0.049236,-0.021595,-0.044358,-2.699117,2.439767,-4.473112,-3.694815,16.157442,0,-0.337793,0.196108,-0.45938,0.142048,0.000433,0.081883,-0.016802,-0.01496,-13.17874,4.60982,-1.081202,2.883944,-10.310588,0,-0.166314,-0.286871,-0.021913,0.144102,-0.02519,-0.019273,-0.052841,-0.012028,3.913325,-22.41664,-15.512152,-2.270239,-0.573976,0,-0.137248,0.12171,-0.278944,0.10644,-0.002028,-0.021176,-0.041082,-0.010457,2.569072,-0.835794,-2.863604,-6.78817,-0.852735,27.15089
08-03-2024 07:00,n,0,-0.891192,-1.496418,-9.50386,-1.597694,-0.014324,-0.076161,-0.005536,-0.016241,-15.074884,-4.125667,40.85666,1.881338,-3.685191,0,0.40242,-0.087992,-0.063226,-0.088835,0.074938,-0.011154,-0.049515,0.026291,4.011414,-12.285204,-21.655616,0.340536,-3.28321,0,0.077524,0.058008,0.170792,-0.17684,-0.030803,-0.008668,-0.064154,-0.018159,-13.932114,6.618489,4.793907,-1.345857,-3.169698,0,-0.091772,-0.61455,0.17353,-0.078627,-0.010231,-0.070033,-0.000912,-0.055302,5.470043,-67.02018,-12.952456,1.190889,6.486469,0,-0.226425,-0.302792,-0.052071,-0.176548,0.003758,-0.004522,-0.011281,-0.196458,-7.439476,-0.566326,-11.12664,9.658142,-3424.6104,0,0.143697,0.06221,0.109142,0.066185,-0.035573,0.026874,-0.020925,-0.012303,-3.397216,-4.6609,-0.228628,-10.06111,-17.981778,0,-0.349247,-0.04882,-0.196059,5.632288,-0.046108,-0.056035,-0.017689,-0.044932,-2.986352,2.570553,-4.380575,-4.514322,15.79149,0,-0.338969,0.200039,-0.458775,0.145466,6.09E-05,0.08806,-0.028716,-0.026856,-12.967508,4.227581,-0.847021,4.104692,-9.700832,0,-0.165121,-0.275042,-0.00649,0.158617,-0.02018,-0.013982,-0.041476,-0.024724,3.675567,-23.22603,-15.17655,-2.272954,-1.316245,0,-0.136642,0.130981,-0.277751,0.113598,-0.003328,-0.02662,-0.046618,-0.003523,2.487886,-1.36239,-3.436474,-6.823866,0.20897,27.01714
08-03-2024 08:00,n,0,-0.888269,-1.513252,-9.487434,-1.609303,-0.00299,-0.052571,0.012799,-0.01532,-14.879938,-3.715296,39.006412,0.599639,-3.672112,0,0.403613,-0.080868,-0.059059,-0.081675,0.061643,-0.012278,-0.050608,0.020658,3.950463,-12.366388,-22.248346,0.193711,-4.098276,0,0.080742,0.052475,0.164273,-0.172104,-0.037615,-0.001699,-0.043915,-0.017787,-14.272896,6.647977,5.248695,-1.157822,-4.119251,0,-0.090579,-0.610952,0.167153,-0.102314,-0.015315,-0.063722,-0.007094,-0.060362,2.894308,-53.777036,-11.86669,0.743257,4.805505,0,-0.224579,-0.307158,-0.059731,-0.176996,-0.002455,-0.003967,-0.00574,-0.196263,-6.69733,0.17582,-10.407568,9.304034,-49.237048,0,0.160862,0.069334,0.100317,0.072166,-0.035189,0.050354,-0.016067,-0.006523,-3.671619,-4.764048,-0.216166,-9.901206,-18.35291,0,-0.353345,-0.04426,-0.184785,5.635779,-0.040284,-0.055657,-0.028126,-0.032694,-2.796096,2.452599,-4.538011,-5.508538,15.509438,0,-0.340768,0.154844,-0.451667,0.119511,-0.004779,0.081707,-0.042669,-0.027558,-13.829212,1.791762,-1.504157,4.782802,-10.651372,0,-0.16692,-0.276573,-0.003611,0.159166,-0.026491,-0.02,-0.054488,-0.030985,3.482597,-23.650466,-15.065012,-2.511082,-1.544503,0,-0.137248,0.145945,-0.27125,0.117102,0.009154,-0.033157,-0.033336,-0.022865,1.412977,-0.920681,-2.966478,-5.306543,-0.303415,26.973288
08-03-2024 09:00,n,0,-0.877721,-1.497585,-9.47042,-1.594565,-0.015245,-0.057778,0.001758,-0.021734,-14.149514,-3.411281,38.785804,0.316846,-3.837445,0,0.407175,-0.074884,-0.056102,-0.076939,0.07476,-0.004783,-0.062382,0.026474,3.830536,-12.91643,-21.321744,0.527831,-3.910981,0,0.087445,0.057707,0.1613,-0.160173,-0.043462,-0.002237,-0.044671,-0.017048,-13.957778,7.221706,8.542764,-0.949306,-4.361574,0,-0.087622,-0.60269,0.181084,-0.11179,-0.023311,-0.08304,-0.015236,-0.048192,2.568825,-43.954056,-11.180682,0.4501,2.504913,0,-0.209048,-0.294556,-0.054422,-0.175884,0.009977,0.007556,-0.006295,-0.181699,-6.307318,0.565833,-9.90762,8.988914,-3423.9208,0,0.170206,0.07646,0.117987,0.080502,-0.027432,0.037781,-0.01481,-0.006523,-3.328369,-4.535544,-0.339919,-10.012002,-18.259634,0,-0.359795,-0.035067,-0.17237,5.626442,-0.034084,-0.041814,-0.023281,-0.050291,-3.021393,1.967459,-5.013528,-4.60982,15.301908,0,-0.339575,0.168478,-0.44871,0.141661,-0.010742,0.094047,-0.022204,-0.032452,-14.501402,4.129121,-2.007435,6.450935,-9.812616,0,-0.165121,-0.265482,0.00187,0.160263,-0.026667,-0.018901,-0.035061,-0.011675,3.320102,-24.082798,-14.547792,-2.717378,-1.503787,0,-0.146741,0.101805,-0.261792,0.074646,0.009716,-0.026797,-0.029473,-0.016291,-1.566465,-1.254307,-4.300364,-4.450833,-1.717865,27.190622
08-03-2024 10:00,n,0,-0.831986,-1.440722,-9.426382,-1.540005,-0.009393,-0.057033,0.00738,-0.02832,-13.928906,-2.83928,37.493496,1.698238,-4.292974,0,0.408385,-0.072533,-0.050741,-0.066217,0.087162,0.001766,-0.057493,0.023471,4.332456,-12.255344,-20.682126,0.451827,-4.476814,0,0.096999,0.054749,0.156545,-0.161383,-0.036681,-0.001516,-0.057404,-0.023848,-13.049682,6.208365,8.763866,-1.645924,-4.110367,0,-0.08406,-0.599093,0.198356,-0.114178,-0.016768,-0.070033,-0.007802,-0.047069,1.591635,-38.937564,-10.090228,0.431099,1.243943,0,-0.225133,-0.308922,-0.069172,-0.177658,-0.003554,-0.003223,0.006816,-0.182835,-7.113499,-0.240349,-10.444582,8.336961,-46.781244,0,0.172597,0.07646,0.12365,0.084097,-0.023263,0.026691,-0.028665,-0.018084,-3.185738,-4.68385,-0.242447,-9.927362,-18.056794,0,-0.360971,-0.028267,-0.165263,5.617106,-0.034651,-0.061718,-0.016005,-0.043785,-2.76451,1.106001,-4.839065,-3.585991,15.19802,0,-0.338399,0.211279,-0.44871,0.136534,0.000989,0.088787,-0.022576,-0.014258,-15.198512,117.04862,-2.508244,5.767149,-9.914778,0,-0.168718,-0.275042,0.011151,0.159513,-0.025929,-0.001959,-0.047525,-0.018468,3.307393,-23.728938,-14.282274,-2.78894,-1.943029,0,-0.144372,0.152197,-0.258835,0.114611,0.003191,-0.045333,-0.033153,-0.00461,-6.886475,-0.827404,-4.321931,-3.874988,-1.875522,27.418244
08-03-2024 11:00,n,0,-0.860706,-1.484654,-9.46219,-1.592196,-0.008843,-0.051283,0.006439,-0.022095,-13.170844,-3.380436,38.747312,0.926356,-3.193881,0,0.409578,-0.071323,-0.051935,-0.075762,0.088402,0.006076,-0.050968,0.014274,3.741947,-11.823012,-19.298022,0.753621,-3.899136,0,0.102129,0.052856,0.151201,-0.157785,-0.043279,0.009923,-0.037732,-0.028987,-12.480642,6.788016,10.842614,-1.96203,-3.337992,0,-0.081691,-0.59553,0.191584,-0.118916,-0.023677,-0.051283,-0.013283,-0.047807,0.647265,-34.019292,-9.823968,0.706735,-0.628017,0,-0.228163,-0.314703,-0.07569,-0.180771,0.003025,0.014422,-0.006112,-0.188694,-6.237113,0.636037,-9.59201,8.353001,-3423.4336,0,0.171136,0.074074,0.1388,0.084097,-0.022512,0.038898,-0.015707,-0.018267,-3.502338,-4.792673,0.068354,-9.761784,-17.908242,0,-0.359206,-0.031702,-0.158762,5.629936,-0.039912,-0.048479,-0.004451,-0.043015,-2.888386,0.248493,-4.484463,-3.235832,15.361872,0,-0.340163,0.185249,-0.441569,0.118885,0.008252,0.094951,-0.028343,-0.013911,-15.166186,3.537625,-2.707137,6.063514,-8.754488,0,-0.169876,-0.271538,0.013635,0.161573,-0.032417,-0.020177,-0.047525,-0.018468,3.226825,-24.372008,-13.86228,-2.845202,-2.413363,0,-0.147934,0.146341,-0.24936,0.125263,0.009154,-0.027346,-0.040533,-0.016102,-3.748363,-0.664045,-4.611464,-3.823675,-1.556738,27.585076
08-03-2024 12:00,n,0,-0.88884,-1.49704,-9.481556,-1.609913,-0.009393,-0.063539,-0.00423,-0.015692,-14.25513,-3.918877,37.402196,1.23506,-3.490987,0,0.412536,-0.065409,-0.043013,-0.065042,0.080961,0.001016,-0.050242,0.044681,3.563536,-11.244348,-18.617198,1.175589,-3.27482,0,0.108217,0.054676,0.146464,-0.15661,-0.029668,-0.002595,-0.037366,-0.02881,-11.819064,6.625521,12.133196,-1.666405,-3.380683,0,-0.079323,-0.590794,0.197038,-0.115387,-0.023128,-0.063905,-0.021426,-0.047441,0.229985,-30.815538,-9.959196,1.71181,-1.805087,0,-0.217751,-0.303991,-0.060924,-0.172403,-0.009408,0.008295,-0.005562,-0.167894,-5.495707,1.377443,-9.0511,8.2691,-3420.2796,0,0.188734,0.066948,0.125561,0.081711,-0.016641,0.025763,-0.004196,-0.013048,-3.056927,-4.849922,0.132513,-9.747224,-17.777454,0,-0.345737,-0.048523,-0.156393,5.650961,-0.034084,-0.054137,0.00208,-0.037662,-2.879256,-0.055522,-4.755411,-3.343668,15.246138,0,-0.340768,0.195244,-0.441569,0.128296,0.007312,0.094585,-0.022759,-0.009363,-15.546206,2.73021,15863.604,6.033408,-8.975836,0,-0.172868,-0.279131,0.01154,0.156347,-0.037056,-0.026373,-0.05889,-0.012395,3.348973,-24.448012,-13.666348,-3.063343,-1.61187,0,-0.146741,0.14183,-0.238727,0.118654,0.009526,-0.039334,-0.033336,-0.010634,-4.590572,-1.495644,-4.036363,-3.666018,-1.526248,27.713286
08-03-2024 13:00,n,0,-0.90409,-1.509216,-9.50564,-1.618286,-0.003728,-0.065212,-0.005163,-0.009466,-14.270922,-3.234104,43.353428,1.428523,-2.698624,0,0.411948,-0.066586,-0.04182,-0.068638,0.074583,-0.004221,-0.044627,0.032297,3.336265,-10.86729,-16.263304,12628.926,-3.457427,0,0.110278,0.056116,0.143491,-0.15661,-0.043084,-0.015645,-0.032684,-0.02256,-10.940826,6.851558,14.168022,-1.746357,-4.426473,0,-0.078734,-0.586054,0.190752,-0.107052,-0.030214,-0.052021,-0.004794,-0.04182,-1.721187,-26.866062,-10.250378,1.867765,-2.592268,0,-0.212623,-0.298992,-0.063293,-0.174549,-0.015811,0.013489,-0.005923,-0.16865,-5.540001,1.333149,-8.834686,8.381378,-3422.5208,0,0.189132,0.065739,0.128078,0.078115,-0.029324,0.037964,-0.016611,-0.018461,-3.256806,-4.662134,0.528448,-9.72921,-17.484298,0,-0.354521,-0.037603,-0.156963,5.636921,-0.028822,-0.054699,-0.021785,-0.037662,-2.830643,-0.257129,-4.475086,-2.820773,15.509438,0,-0.343138,0.148064,-0.431506,0.087509,0.008807,0.085155,-0.027227,-0.015137,-14.087082,4.129615,-1.540061,4.905198,-8.797424,0,-0.166314,-0.256075,0.032664,0.169268,-0.032417,-0.002135,-0.047708,-0.03134,3.115904,-24.683424,-13.221184,-2.908127,-2.173754,0,-0.152706,0.116796,-0.236928,0.0879,-0.002956,-0.033523,-0.040166,-0.004432,-3.661008,-0.151267,-4.222527,-3.187346,-0.037679,27.81645
